"logger","datetime","temperature","conductivity"
"21038945","07/16/21 05:00:00 PM",35.435,139.9
"21038945","07/16/21 05:15:00 PM",36.837,86.1
"21038945","07/16/21 05:30:00 PM",34.374,96.9
"21038945","07/16/21 05:45:00 PM",33.639,139.9
"21038945","07/16/21 06:00:00 PM",33.953,118.4
"21038945","07/16/21 06:15:00 PM",32.497,150.7
"21038945","07/16/21 06:30:00 PM",32.188,150.7
"21038945","07/16/21 06:45:00 PM",31.064,193.8
"21038945","07/16/21 07:00:00 PM",30.356,258.3
"21038945","07/16/21 07:15:00 PM",29.452,355.2
"21038945","07/16/21 07:30:00 PM",28.456,473.6
"21038945","07/16/21 07:45:00 PM",27.468,667.4
"21038945","07/16/21 08:00:00 PM",26.683,796.5
"21038945","07/16/21 08:15:00 PM",26.097,925.7
"21038945","07/16/21 08:30:00 PM",25.513,1377.8
"21038945","07/16/21 08:45:00 PM",24.931,1463.9
"21038945","07/16/21 09:00:00 PM",24.545,1636.1
"21038945","07/16/21 09:15:00 PM",24.158,1808.3
"21038945","07/16/21 09:30:00 PM",23.966,1894.5
"21038945","07/16/21 09:45:00 PM",23.773,1980.6
"21038945","07/16/21 10:00:00 PM",23.677,2066.7
"21038945","07/16/21 10:15:00 PM",23.581,2066.7
"21038945","07/16/21 10:30:00 PM",23.484,2152.8
"21038945","07/16/21 10:45:00 PM",23.388,2152.8
"21038945","07/16/21 11:00:00 PM",23.388,2238.9
"21038945","07/16/21 11:15:00 PM",23.388,2325
"21038945","07/16/21 11:30:00 PM",23.196,2325
"21038945","07/16/21 11:45:00 PM",23.196,2411.1
"21038945","07/17/21 12:00:00 AM",23.004,2497.2
"21038945","07/17/21 12:15:00 AM",23.004,2583.4
"21038945","07/17/21 12:30:00 AM",23.004,2669.5
"21038945","07/17/21 12:45:00 AM",23.196,2755.6
"21038945","07/17/21 01:00:00 AM",23.484,2755.6
"21038945","07/17/21 01:15:00 AM",23.484,2669.5
"21038945","07/17/21 01:30:00 AM",23.581,2669.5
"21038945","07/17/21 01:45:00 AM",23.581,2583.4
"21038945","07/17/21 02:00:00 AM",23.581,2583.4
"21038945","07/17/21 02:15:00 AM",23.581,2583.4
