"logger","datetime","temperature","conductivity"
"21038952","07/16/21 05:00:00 PM",26.39,99200.7
"21038952","07/16/21 05:15:00 PM",26.488,88178.4
"21038952","07/16/21 05:30:00 PM",26.585,88178.4
"21038952","07/16/21 05:45:00 PM",26.683,88178.4
"21038952","07/16/21 06:00:00 PM",26.781,88178.4
"21038952","07/16/21 06:15:00 PM",26.781,88178.4
"21038952","07/16/21 06:30:00 PM",26.879,88178.4
"21038952","07/16/21 06:45:00 PM",26.879,88178.4
"21038952","07/16/21 07:00:00 PM",26.879,88178.4
"21038952","07/16/21 07:15:00 PM",26.781,88178.4
"21038952","07/16/21 07:30:00 PM",26.683,88178.4
"21038952","07/16/21 07:45:00 PM",26.585,88178.4
"21038952","07/16/21 08:00:00 PM",26.488,88178.4
"21038952","07/16/21 08:15:00 PM",26.39,88178.4
"21038952","07/16/21 08:30:00 PM",26.195,88178.4
"21038952","07/16/21 08:45:00 PM",26.097,88178.4
"21038952","07/16/21 09:00:00 PM",25.902,88178.4
"21038952","07/16/21 09:15:00 PM",25.708,88178.4
"21038952","07/16/21 09:30:00 PM",25.513,88178.4
"21038952","07/16/21 09:45:00 PM",25.319,88178.4
"21038952","07/16/21 10:00:00 PM",25.125,88178.4
"21038952","07/16/21 10:15:00 PM",24.931,88178.4
"21038952","07/16/21 10:30:00 PM",24.738,88178.4
"21038952","07/16/21 10:45:00 PM",24.641,88178.4
"21038952","07/16/21 11:00:00 PM",24.545,88178.4
"21038952","07/16/21 11:15:00 PM",24.351,88178.4
"21038952","07/16/21 11:30:00 PM",24.255,88178.4
"21038952","07/16/21 11:45:00 PM",24.158,88178.4
"21038952","07/17/21 12:00:00 AM",24.062,88178.4
"21038952","07/17/21 12:15:00 AM",23.966,88178.4
"21038952","07/17/21 12:30:00 AM",23.869,88178.4
"21038952","07/17/21 12:45:00 AM",23.773,88178.4
"21038952","07/17/21 01:00:00 AM",23.581,88178.4
"21038952","07/17/21 01:15:00 AM",23.484,88178.4
"21038952","07/17/21 01:30:00 AM",23.484,88178.4
"21038952","07/17/21 01:45:00 AM",23.388,88178.4
"21038952","07/17/21 02:00:00 AM",23.292,88178.4
"21038952","07/17/21 02:15:00 AM",23.292,88178.4
"21038952","07/17/21 02:30:00 AM",23.1,82667.2
"21038952","07/17/21 02:45:00 AM",21.569,17222.3
"21038952","07/17/21 03:00:00 AM",21.378,14466.8
"21038952","07/17/21 03:15:00 AM",21.664,24800.2
"21038952","07/17/21 03:30:00 AM",21.76,26178
"21038952","07/17/21 03:45:00 AM",21.569,27555.7
"21038952","07/17/21 04:00:00 AM",21.569,30311.3
"21038952","07/17/21 04:15:00 AM",21.569,33066.9
"21038952","07/17/21 04:30:00 AM",21.473,34444.7
"21038952","07/17/21 04:45:00 AM",21.473,35822.5
"21038952","07/17/21 05:00:00 AM",21.473,38578
"21038952","07/17/21 05:15:00 AM",21.378,37200.2
"21038952","07/17/21 05:30:00 AM",21.473,38578
"21038952","07/17/21 05:45:00 AM",21.473,41333.6
"21038952","07/17/21 06:00:00 AM",21.473,42711.4
"21038952","07/17/21 06:15:00 AM",21.569,44089.2
"21038952","07/17/21 06:30:00 AM",21.569,44089.2
"21038952","07/17/21 06:45:00 AM",21.664,46844.8
"21038952","07/17/21 07:00:00 AM",21.664,46844.8
"21038952","07/17/21 07:15:00 AM",21.664,46844.8
"21038952","07/17/21 07:30:00 AM",21.664,49600.3
"21038952","07/17/21 07:45:00 AM",21.664,49600.3
"21038952","07/17/21 08:00:00 AM",21.76,49600.3
"21038952","07/17/21 08:15:00 AM",21.76,52355.9
"21038952","07/17/21 08:30:00 AM",21.76,52355.9
"21038952","07/17/21 08:45:00 AM",21.76,55111.5
"21038952","07/17/21 09:00:00 AM",21.855,55111.5
"21038952","07/17/21 09:15:00 AM",21.855,57867
"21038952","07/17/21 09:30:00 AM",21.855,57867
"21038952","07/17/21 09:45:00 AM",21.951,60622.6
"21038952","07/17/21 10:00:00 AM",22.046,63378.2
"21038952","07/17/21 10:15:00 AM",22.142,63378.2
"21038952","07/17/21 10:30:00 AM",22.333,66133.8
"21038952","07/17/21 10:45:00 AM",22.525,66133.8
"21038952","07/17/21 11:00:00 AM",22.621,68889.3
"21038952","07/17/21 11:15:00 AM",22.812,68889.3
"21038952","07/17/21 11:30:00 AM",22.908,68889.3
"21038952","07/17/21 11:45:00 AM",23.196,71644.9
"21038952","07/17/21 12:00:00 PM",23.484,71644.9
"21038952","07/17/21 12:15:00 PM",23.677,74400.5
"21038952","07/17/21 12:30:00 PM",23.677,74400.5
"21038952","07/17/21 12:45:00 PM",23.677,74400.5
"21038952","07/17/21 01:00:00 PM",23.677,74400.5
"21038952","07/17/21 01:15:00 PM",23.773,74400.5
"21038952","07/17/21 01:30:00 PM",24.062,77156.1
"21038952","07/17/21 01:45:00 PM",24.255,77156.1
"21038952","07/17/21 02:00:00 PM",24.545,77156.1
"21038952","07/17/21 02:15:00 PM",24.738,79911.6
"21038952","07/17/21 02:30:00 PM",24.931,77156.1
"21038952","07/17/21 02:45:00 PM",25.319,79911.6
"21038952","07/17/21 03:00:00 PM",25.708,82667.2
"21038952","07/17/21 03:15:00 PM",26.097,82667.2
"21038952","07/17/21 03:30:00 PM",26.488,82667.2
"21038952","07/17/21 03:45:00 PM",26.585,82667.2
"21038952","07/17/21 04:00:00 PM",26.585,82667.2
"21038952","07/17/21 04:15:00 PM",26.683,82667.2
"21038952","07/17/21 04:30:00 PM",26.879,85422.8
"21038952","07/17/21 04:45:00 PM",27.173,85422.8
"21038952","07/17/21 05:00:00 PM",27.37,85422.8
"21038952","07/17/21 05:15:00 PM",27.567,85422.8
"21038952","07/17/21 05:30:00 PM",27.665,85422.8
