"logger","datetime","temperature","conductivity"
"20946471","07/16/21 05:00:00 PM",27.764,88178.4
"20946471","07/16/21 05:15:00 PM",28.655,77156.1
"20946471","07/16/21 05:30:00 PM",28.06,74400.5
"20946471","07/16/21 05:45:00 PM",27.764,74400.5
"20946471","07/16/21 06:00:00 PM",27.862,74400.5
"20946471","07/16/21 06:15:00 PM",27.37,71644.9
"20946471","07/16/21 06:30:00 PM",27.764,77156.1
"20946471","07/16/21 06:45:00 PM",27.37,77156.1
"20946471","07/16/21 07:00:00 PM",27.173,77156.1
"20946471","07/16/21 07:15:00 PM",26.39,77156.1
"20946471","07/16/21 07:30:00 PM",25.902,71644.9
"20946471","07/16/21 07:45:00 PM",25.513,71644.9
"20946471","07/16/21 08:00:00 PM",24.931,71644.9
"20946471","07/16/21 08:15:00 PM",24.448,71644.9
"20946471","07/16/21 08:30:00 PM",23.966,71644.9
"20946471","07/16/21 08:45:00 PM",23.581,71644.9
"20946471","07/16/21 09:00:00 PM",23.292,71644.9
"20946471","07/16/21 09:15:00 PM",23.004,71644.9
"20946471","07/16/21 09:30:00 PM",22.812,71644.9
"20946471","07/16/21 09:45:00 PM",22.621,71644.9
"20946471","07/16/21 10:00:00 PM",22.429,71644.9
"20946471","07/16/21 10:15:00 PM",22.333,74400.5
"20946471","07/16/21 10:30:00 PM",22.238,71644.9
"20946471","07/16/21 10:45:00 PM",22.142,74400.5
"20946471","07/16/21 11:00:00 PM",22.142,74400.5
"20946471","07/16/21 11:15:00 PM",22.046,74400.5
"20946471","07/16/21 11:30:00 PM",22.046,74400.5
"20946471","07/16/21 11:45:00 PM",22.046,74400.5
"20946471","07/17/21 12:00:00 AM",21.855,74400.5
"20946471","07/17/21 12:15:00 AM",21.76,74400.5
"20946471","07/17/21 12:30:00 AM",21.76,74400.5
"20946471","07/17/21 12:45:00 AM",21.855,74400.5
"20946471","07/17/21 01:00:00 AM",22.142,74400.5
"20946471","07/17/21 01:15:00 AM",22.238,74400.5
"20946471","07/17/21 01:30:00 AM",22.238,74400.5
"20946471","07/17/21 01:45:00 AM",22.238,74400.5
"20946471","07/17/21 02:00:00 AM",22.238,74400.5
"20946471","07/17/21 02:15:00 AM",22.238,77156.1
"20946471","07/17/21 02:30:00 AM",22.142,44089.2
"20946471","07/17/21 02:45:00 AM",21.569,16533.4
"20946471","07/17/21 03:00:00 AM",21.378,16533.4
"20946471","07/17/21 03:15:00 AM",21.473,18600.1
"20946471","07/17/21 03:30:00 AM",21.282,19977.9
"20946471","07/17/21 03:45:00 AM",21.187,21355.7
"20946471","07/17/21 04:00:00 AM",21.187,23422.4
"20946471","07/17/21 04:15:00 AM",21.091,26178
"20946471","07/17/21 04:30:00 AM",21.091,28933.5
"20946471","07/17/21 04:45:00 AM",21.187,33066.9
