"logger","datetime","temperature","conductivity"
"21035977","07/16/21 05:00:00 PM",33.118,0
"21035977","07/16/21 05:15:00 PM",33.743,0
"21035977","07/16/21 05:30:00 PM",32.704,0
"21035977","07/16/21 05:45:00 PM",31.88,0
"21035977","07/16/21 06:00:00 PM",31.574,0
"21035977","07/16/21 06:15:00 PM",30.659,0
"21035977","07/16/21 06:30:00 PM",29.953,0
"21035977","07/16/21 06:45:00 PM",29.252,0
"21035977","07/16/21 07:00:00 PM",29.053,0
"21035977","07/16/21 07:15:00 PM",28.754,0
"21035977","07/16/21 07:30:00 PM",28.159,0
"21035977","07/16/21 07:45:00 PM",27.468,0
"21035977","07/16/21 08:00:00 PM",26.977,0
"21035977","07/16/21 08:15:00 PM",26.488,0
"21035977","07/16/21 08:30:00 PM",26,0
"21035977","07/16/21 08:45:00 PM",25.416,0
"21035977","07/16/21 09:00:00 PM",24.931,0
"21035977","07/16/21 09:15:00 PM",24.545,0
"21035977","07/16/21 09:30:00 PM",24.255,0
"21035977","07/16/21 09:45:00 PM",24.158,0
"21035977","07/16/21 10:00:00 PM",24.158,0
"21035977","07/16/21 10:15:00 PM",23.966,0
"21035977","07/16/21 10:30:00 PM",23.869,0
"21035977","07/16/21 10:45:00 PM",23.773,0
"21035977","07/16/21 11:00:00 PM",23.869,0
"21035977","07/16/21 11:15:00 PM",23.869,0
"21035977","07/16/21 11:30:00 PM",23.773,0
"21035977","07/16/21 11:45:00 PM",23.677,0
"21035977","07/17/21 12:00:00 AM",23.484,0
"21035977","07/17/21 12:15:00 AM",23.484,0
"21035977","07/17/21 12:30:00 AM",23.484,0
"21035977","07/17/21 12:45:00 AM",23.677,0
"21035977","07/17/21 01:00:00 AM",23.869,0
"21035977","07/17/21 01:15:00 AM",23.966,0
"21035977","07/17/21 01:30:00 AM",24.158,0
"21035977","07/17/21 01:45:00 AM",24.062,0
"21035977","07/17/21 02:00:00 AM",24.062,0
"21035977","07/17/21 02:15:00 AM",24.158,0
"21035977","07/17/21 02:30:00 AM",23.581,33066.9
"21035977","07/17/21 02:45:00 AM",21.473,5166.7
"21035977","07/17/21 03:00:00 AM",21.473,13777.9
"21035977","07/17/21 03:15:00 AM",21.473,15155.7
"21035977","07/17/21 03:30:00 AM",21.378,17222.3
"21035977","07/17/21 03:45:00 AM",21.282,19289
"21035977","07/17/21 04:00:00 AM",21.282,22044.6
"21035977","07/17/21 04:15:00 AM",21.282,24800.2
"21035977","07/17/21 04:30:00 AM",21.282,26178
"21035977","07/17/21 04:45:00 AM",21.378,28933.5
"21035977","07/17/21 05:00:00 AM",21.473,30311.3
"21035977","07/17/21 05:15:00 AM",21.569,33066.9
"21035977","07/17/21 05:30:00 AM",21.664,35822.5
"21035977","07/17/21 05:45:00 AM",21.76,37200.2
"21035977","07/17/21 06:00:00 AM",21.76,39955.8
"21035977","07/17/21 06:15:00 AM",21.855,42711.4
"21035977","07/17/21 06:30:00 AM",21.855,44089.2
"21035977","07/17/21 06:45:00 AM",21.855,44089.2
"21035977","07/17/21 07:00:00 AM",21.951,49600.3
"21035977","07/17/21 07:15:00 AM",21.951,52355.9
"21035977","07/17/21 07:30:00 AM",21.951,52355.9
"21035977","07/17/21 07:45:00 AM",22.046,55111.5
"21035977","07/17/21 08:00:00 AM",22.142,55111.5
"21035977","07/17/21 08:15:00 AM",22.238,57867
"21035977","07/17/21 08:30:00 AM",22.333,57867
"21035977","07/17/21 08:45:00 AM",22.333,60622.6
"21035977","07/17/21 09:00:00 AM",22.429,60622.6
"21035977","07/17/21 09:15:00 AM",22.621,63378.2
"21035977","07/17/21 09:30:00 AM",22.812,63378.2
"21035977","07/17/21 09:45:00 AM",23.1,66133.8
"21035977","07/17/21 10:00:00 AM",23.292,66133.8
"21035977","07/17/21 10:15:00 AM",23.677,66133.8
"21035977","07/17/21 10:30:00 AM",23.869,66133.8
"21035977","07/17/21 10:45:00 AM",23.966,68889.3
"21035977","07/17/21 11:00:00 AM",24.255,68889.3
"21035977","07/17/21 11:15:00 AM",24.448,68889.3
"21035977","07/17/21 11:30:00 AM",24.835,68889.3
"21035977","07/17/21 11:45:00 AM",25.513,71644.9
"21035977","07/17/21 12:00:00 PM",25.416,71644.9
"21035977","07/17/21 12:15:00 PM",25.028,71644.9
"21035977","07/17/21 12:30:00 PM",24.738,71644.9
"21035977","07/17/21 12:45:00 PM",24.835,71644.9
"21035977","07/17/21 01:00:00 PM",25.125,71644.9
"21035977","07/17/21 01:15:00 PM",25.61,71644.9
"21035977","07/17/21 01:30:00 PM",26.195,74400.5
"21035977","07/17/21 01:45:00 PM",26.488,74400.5
"21035977","07/17/21 02:00:00 PM",26.977,74400.5
"21035977","07/17/21 02:15:00 PM",27.37,74400.5
"21035977","07/17/21 02:30:00 PM",27.567,74400.5
"21035977","07/17/21 02:45:00 PM",28.258,74400.5
"21035977","07/17/21 03:00:00 PM",28.853,77156.1
"21035977","07/17/21 03:15:00 PM",29.152,77156.1
"21035977","07/17/21 03:30:00 PM",29.053,77156.1
"21035977","07/17/21 03:45:00 PM",28.853,77156.1
"21035977","07/17/21 04:00:00 PM",29.352,77156.1
"21035977","07/17/21 04:15:00 PM",29.853,77156.1
"21035977","07/17/21 04:30:00 PM",30.255,77156.1
"21035977","07/17/21 04:45:00 PM",30.457,77156.1
"21035977","07/17/21 05:00:00 PM",30.659,77156.1
"21035977","07/17/21 05:15:00 PM",30.356,77156.1
"21035977","07/17/21 05:30:00 PM",29.953,77156.1
"21035977","07/17/21 05:45:00 PM",29.752,77156.1
"21035977","07/17/21 06:00:00 PM",29.652,77156.1
"21035977","07/17/21 06:15:00 PM",29.352,77156.1
"21035977","07/17/21 06:30:00 PM",29.152,77156.1
"21035977","07/17/21 06:45:00 PM",28.953,77156.1
"21035977","07/17/21 07:00:00 PM",28.456,77156.1
"21035977","07/17/21 07:15:00 PM",28.06,77156.1
"21035977","07/17/21 07:30:00 PM",27.665,77156.1
"21035977","07/17/21 07:45:00 PM",27.272,74400.5
"21035977","07/17/21 08:00:00 PM",26.879,74400.5
"21035977","07/17/21 08:15:00 PM",26.585,74400.5
"21035977","07/17/21 08:30:00 PM",26.292,74400.5
"21035977","07/17/21 08:45:00 PM",25.902,74400.5
"21035977","07/17/21 09:00:00 PM",25.61,74400.5
"21035977","07/17/21 09:15:00 PM",25.416,74400.5
"21035977","07/17/21 09:30:00 PM",25.125,74400.5
"21035977","07/17/21 09:45:00 PM",24.738,74400.5
