"logger","datetime","temperature","conductivity"
"21035973","07/16/21 05:00:00 PM",26.683,110223
"21035973","07/16/21 05:15:00 PM",26.879,99200.7
"21035973","07/16/21 05:30:00 PM",26.683,99200.7
"21035973","07/16/21 05:45:00 PM",26.683,99200.7
"21035973","07/16/21 06:00:00 PM",26.781,99200.7
"21035973","07/16/21 06:15:00 PM",26.585,99200.7
"21035973","07/16/21 06:30:00 PM",26.488,99200.7
"21035973","07/16/21 06:45:00 PM",26.39,99200.7
"21035973","07/16/21 07:00:00 PM",26.292,99200.7
"21035973","07/16/21 07:15:00 PM",26.292,99200.7
"21035973","07/16/21 07:30:00 PM",26.097,99200.7
"21035973","07/16/21 07:45:00 PM",25.902,99200.7
"21035973","07/16/21 08:00:00 PM",25.708,99200.7
"21035973","07/16/21 08:15:00 PM",25.513,99200.7
"21035973","07/16/21 08:30:00 PM",25.416,99200.7
"21035973","07/16/21 08:45:00 PM",25.125,99200.7
"21035973","07/16/21 09:00:00 PM",24.931,99200.7
"21035973","07/16/21 09:15:00 PM",24.738,99200.7
"21035973","07/16/21 09:30:00 PM",24.545,99200.7
"21035973","07/16/21 09:45:00 PM",24.351,99200.7
"21035973","07/16/21 10:00:00 PM",24.255,99200.7
"21035973","07/16/21 10:15:00 PM",24.062,99200.7
"21035973","07/16/21 10:30:00 PM",23.966,99200.7
"21035973","07/16/21 10:45:00 PM",23.773,99200.7
"21035973","07/16/21 11:00:00 PM",23.677,99200.7
"21035973","07/16/21 11:15:00 PM",23.581,99200.7
"21035973","07/16/21 11:30:00 PM",23.484,99200.7
"21035973","07/16/21 11:45:00 PM",23.388,99200.7
"21035973","07/17/21 12:00:00 AM",23.292,99200.7
"21035973","07/17/21 12:15:00 AM",23.196,99200.7
"21035973","07/17/21 12:30:00 AM",23.196,99200.7
"21035973","07/17/21 12:45:00 AM",23.1,99200.7
"21035973","07/17/21 01:00:00 AM",23.1,99200.7
"21035973","07/17/21 01:15:00 AM",23.1,99200.7
"21035973","07/17/21 01:30:00 AM",23.004,99200.7
"21035973","07/17/21 01:45:00 AM",23.004,99200.7
"21035973","07/17/21 02:00:00 AM",23.004,99200.7
"21035973","07/17/21 02:15:00 AM",22.908,99200.7
"21035973","07/17/21 02:30:00 AM",22.621,68889.3
"21035973","07/17/21 02:45:00 AM",21.569,18600.1
"21035973","07/17/21 03:00:00 AM",21.378,24800.2
"21035973","07/17/21 03:15:00 AM",22.429,38578
"21035973","07/17/21 03:30:00 AM",22.142,35822.5
"21035973","07/17/21 03:45:00 AM",21.855,34444.7
