"logger","datetime","temperature","conductivity"
"21038947","07/16/21 05:00:00 PM",33.848,0
"21038947","07/16/21 05:15:00 PM",35.009,0
"21038947","07/16/21 05:30:00 PM",33.118,0
"21038947","07/16/21 05:45:00 PM",32.704,0
"21038947","07/16/21 06:00:00 PM",33.014,0
"21038947","07/16/21 06:15:00 PM",31.472,0
"21038947","07/16/21 06:30:00 PM",31.472,0
"21038947","07/16/21 06:45:00 PM",31.37,0
"21038947","07/16/21 07:00:00 PM",30.457,0
"21038947","07/16/21 07:15:00 PM",29.152,0
"21038947","07/16/21 07:30:00 PM",28.06,0
"21038947","07/16/21 07:45:00 PM",27.272,0
"21038947","07/16/21 08:00:00 PM",26.585,0
"21038947","07/16/21 08:15:00 PM",26.097,0
"21038947","07/16/21 08:30:00 PM",25.61,0
"21038947","07/16/21 08:45:00 PM",25.125,0
"21038947","07/16/21 09:00:00 PM",24.545,0
"21038947","07/16/21 09:15:00 PM",24.255,0
"21038947","07/16/21 09:30:00 PM",23.966,0
"21038947","07/16/21 09:45:00 PM",23.773,0
"21038947","07/16/21 10:00:00 PM",23.773,0
"21038947","07/16/21 10:15:00 PM",23.677,0
"21038947","07/16/21 10:30:00 PM",23.581,0
"21038947","07/16/21 10:45:00 PM",23.484,0
"21038947","07/16/21 11:00:00 PM",23.484,0
"21038947","07/16/21 11:15:00 PM",23.484,0
"21038947","07/16/21 11:30:00 PM",23.292,0
"21038947","07/16/21 11:45:00 PM",23.292,0
"21038947","07/17/21 12:00:00 AM",23.1,0
"21038947","07/17/21 12:15:00 AM",23.004,0
"21038947","07/17/21 12:30:00 AM",23.004,0
"21038947","07/17/21 12:45:00 AM",23.196,0
"21038947","07/17/21 01:00:00 AM",23.484,0
"21038947","07/17/21 01:15:00 AM",23.581,0
"21038947","07/17/21 01:30:00 AM",23.677,0
"21038947","07/17/21 01:45:00 AM",23.677,0
"21038947","07/17/21 02:00:00 AM",23.677,0
"21038947","07/17/21 02:15:00 AM",23.677,0
"21038947","07/17/21 02:30:00 AM",23.581,55111.5
"21038947","07/17/21 02:45:00 AM",21.473,12400.1
"21038947","07/17/21 03:00:00 AM",21.378,18600.1
"21038947","07/17/21 03:15:00 AM",21.473,19289
"21038947","07/17/21 03:30:00 AM",21.282,28933.5
"21038947","07/17/21 03:45:00 AM",21.282,35822.5
"21038947","07/17/21 04:00:00 AM",21.282,39955.8
"21038947","07/17/21 04:15:00 AM",21.187,44089.2
"21038947","07/17/21 04:30:00 AM",21.187,46844.8
"21038947","07/17/21 04:45:00 AM",21.282,52355.9
"21038947","07/17/21 05:00:00 AM",21.187,55111.5
"21038947","07/17/21 05:15:00 AM",21.187,60622.6
"21038947","07/17/21 05:30:00 AM",21.187,63378.2
"21038947","07/17/21 05:45:00 AM",21.187,66133.8
"21038947","07/17/21 06:00:00 AM",21.282,71644.9
"21038947","07/17/21 06:15:00 AM",21.282,74400.5
"21038947","07/17/21 06:30:00 AM",21.378,77156.1
"21038947","07/17/21 06:45:00 AM",21.378,79911.6
"21038947","07/17/21 07:00:00 AM",21.473,82667.2
"21038947","07/17/21 07:15:00 AM",21.473,82667.2
"21038947","07/17/21 07:30:00 AM",21.569,85422.8
"21038947","07/17/21 07:45:00 AM",21.664,88178.4
"21038947","07/17/21 08:00:00 AM",21.664,88178.4
"21038947","07/17/21 08:15:00 AM",21.76,88178.4
"21038947","07/17/21 08:30:00 AM",21.855,88178.4
"21038947","07/17/21 08:45:00 AM",21.951,93689.5
"21038947","07/17/21 09:00:00 AM",22.142,93689.5
"21038947","07/17/21 09:15:00 AM",22.333,93689.5
"21038947","07/17/21 09:30:00 AM",22.429,93689.5
"21038947","07/17/21 09:45:00 AM",22.812,93689.5
"21038947","07/17/21 10:00:00 AM",23.004,93689.5
"21038947","07/17/21 10:15:00 AM",23.484,99200.7
"21038947","07/17/21 10:30:00 AM",23.773,99200.7
"21038947","07/17/21 10:45:00 AM",23.869,99200.7
"21038947","07/17/21 11:00:00 AM",24.158,99200.7
"21038947","07/17/21 11:15:00 AM",24.351,99200.7
"21038947","07/17/21 11:30:00 AM",24.738,99200.7
"21038947","07/17/21 11:45:00 AM",25.902,99200.7
"21038947","07/17/21 12:00:00 PM",25.416,99200.7
"21038947","07/17/21 12:15:00 PM",24.545,99200.7
