"logger","datetime","temperature","conductivity"
"21038946","07/16/21 05:00:00 PM",26,60622.6
"21038946","07/16/21 05:15:00 PM",26.292,55111.5
"21038946","07/16/21 05:30:00 PM",26.195,55111.5
"21038946","07/16/21 05:45:00 PM",26.195,55111.5
"21038946","07/16/21 06:00:00 PM",26.097,55111.5
"21038946","07/16/21 06:15:00 PM",26.195,55111.5
"21038946","07/16/21 06:30:00 PM",26.683,55111.5
"21038946","07/16/21 06:45:00 PM",26.683,55111.5
"21038946","07/16/21 07:00:00 PM",26.292,55111.5
"21038946","07/16/21 07:15:00 PM",26.097,55111.5
"21038946","07/16/21 07:30:00 PM",26,55111.5
"21038946","07/16/21 07:45:00 PM",25.902,55111.5
"21038946","07/16/21 08:00:00 PM",25.805,55111.5
"21038946","07/16/21 08:15:00 PM",25.708,55111.5
"21038946","07/16/21 08:30:00 PM",25.61,55111.5
"21038946","07/16/21 08:45:00 PM",25.416,55111.5
"21038946","07/16/21 09:00:00 PM",25.319,55111.5
"21038946","07/16/21 09:15:00 PM",25.125,55111.5
"21038946","07/16/21 09:30:00 PM",25.028,55111.5
"21038946","07/16/21 09:45:00 PM",24.931,55111.5
"21038946","07/16/21 10:00:00 PM",24.738,55111.5
"21038946","07/16/21 10:15:00 PM",24.641,55111.5
"21038946","07/16/21 10:30:00 PM",24.545,55111.5
"21038946","07/16/21 10:45:00 PM",24.448,55111.5
"21038946","07/16/21 11:00:00 PM",24.351,55111.5
"21038946","07/16/21 11:15:00 PM",24.255,55111.5
"21038946","07/16/21 11:30:00 PM",24.158,55111.5
"21038946","07/16/21 11:45:00 PM",24.062,55111.5
"21038946","07/17/21 12:00:00 AM",23.966,55111.5
"21038946","07/17/21 12:15:00 AM",23.869,55111.5
"21038946","07/17/21 12:30:00 AM",23.773,55111.5
"21038946","07/17/21 12:45:00 AM",23.677,52355.9
"21038946","07/17/21 01:00:00 AM",23.677,55111.5
"21038946","07/17/21 01:15:00 AM",23.581,55111.5
"21038946","07/17/21 01:30:00 AM",23.581,55111.5
"21038946","07/17/21 01:45:00 AM",23.484,55111.5
"21038946","07/17/21 02:00:00 AM",23.484,55111.5
"21038946","07/17/21 02:15:00 AM",23.388,55111.5
"21038946","07/17/21 02:30:00 AM",23.196,49600.3
