"logger","datetime","temperature","conductivity"
"20946457","07/16/21 05:00:00 PM",29.953,82667.2
"20946457","07/16/21 05:15:00 PM",30.457,71644.9
"20946457","07/16/21 05:30:00 PM",29.652,71644.9
"20946457","07/16/21 05:45:00 PM",29.552,71644.9
"20946457","07/16/21 06:00:00 PM",29.652,71644.9
"20946457","07/16/21 06:15:00 PM",29.053,71644.9
"20946457","07/16/21 06:30:00 PM",28.953,71644.9
"20946457","07/16/21 06:45:00 PM",28.555,71644.9
"20946457","07/16/21 07:00:00 PM",28.456,68889.3
"20946457","07/16/21 07:15:00 PM",27.764,68889.3
"20946457","07/16/21 07:30:00 PM",27.37,68889.3
"20946457","07/16/21 07:45:00 PM",26.879,68889.3
"20946457","07/16/21 08:00:00 PM",26.39,68889.3
"20946457","07/16/21 08:15:00 PM",25.902,68889.3
"20946457","07/16/21 08:30:00 PM",25.416,68889.3
"20946457","07/16/21 08:45:00 PM",24.931,68889.3
"20946457","07/16/21 09:00:00 PM",24.641,68889.3
"20946457","07/16/21 09:15:00 PM",24.448,68889.3
"20946457","07/16/21 09:30:00 PM",24.255,68889.3
"20946457","07/16/21 09:45:00 PM",24.062,68889.3
"20946457","07/16/21 10:00:00 PM",24.062,68889.3
"20946457","07/16/21 10:15:00 PM",23.966,66133.8
"20946457","07/16/21 10:30:00 PM",23.773,66133.8
"20946457","07/16/21 10:45:00 PM",23.677,66133.8
"20946457","07/16/21 11:00:00 PM",23.677,66133.8
"20946457","07/16/21 11:15:00 PM",23.581,66133.8
"20946457","07/16/21 11:30:00 PM",23.484,66133.8
"20946457","07/16/21 11:45:00 PM",23.484,66133.8
"20946457","07/17/21 12:00:00 AM",23.292,66133.8
"20946457","07/17/21 12:15:00 AM",23.196,66133.8
"20946457","07/17/21 12:30:00 AM",23.196,66133.8
"20946457","07/17/21 12:45:00 AM",23.292,66133.8
"20946457","07/17/21 01:00:00 AM",23.484,66133.8
"20946457","07/17/21 01:15:00 AM",23.484,66133.8
"20946457","07/17/21 01:30:00 AM",23.581,66133.8
"20946457","07/17/21 01:45:00 AM",23.484,66133.8
"20946457","07/17/21 02:00:00 AM",23.484,66133.8
"20946457","07/17/21 02:15:00 AM",23.581,66133.8
"20946457","07/17/21 02:30:00 AM",23.1,30311.3
"20946457","07/17/21 02:45:00 AM",21.473,30311.3
"20946457","07/17/21 03:00:00 AM",23.869,55111.5
"20946457","07/17/21 03:15:00 AM",23.292,52355.9
"20946457","07/17/21 03:30:00 AM",22.812,49600.3
"20946457","07/17/21 03:45:00 AM",22.621,49600.3
"20946457","07/17/21 04:00:00 AM",22.429,49600.3
"20946457","07/17/21 04:15:00 AM",22.142,46844.8
"20946457","07/17/21 04:30:00 AM",21.951,46844.8
"20946457","07/17/21 04:45:00 AM",21.951,46844.8
"20946457","07/17/21 05:00:00 AM",21.855,46844.8
"20946457","07/17/21 05:15:00 AM",21.951,46844.8
"20946457","07/17/21 05:30:00 AM",21.951,46844.8
"20946457","07/17/21 05:45:00 AM",21.855,49600.3
"20946457","07/17/21 06:00:00 AM",21.855,46844.8
"20946457","07/17/21 06:15:00 AM",21.855,46844.8
"20946457","07/17/21 06:30:00 AM",21.855,46844.8
"20946457","07/17/21 06:45:00 AM",21.855,46844.8
"20946457","07/17/21 07:00:00 AM",21.855,46844.8
"20946457","07/17/21 07:15:00 AM",21.855,46844.8
"20946457","07/17/21 07:30:00 AM",21.855,49600.3
"20946457","07/17/21 07:45:00 AM",21.855,49600.3
"20946457","07/17/21 08:00:00 AM",21.855,49600.3
"20946457","07/17/21 08:15:00 AM",21.951,49600.3
"20946457","07/17/21 08:30:00 AM",21.951,49600.3
"20946457","07/17/21 08:45:00 AM",21.951,49600.3
"20946457","07/17/21 09:00:00 AM",22.046,49600.3
"20946457","07/17/21 09:15:00 AM",22.238,49600.3
"20946457","07/17/21 09:30:00 AM",22.333,52355.9
"20946457","07/17/21 09:45:00 AM",22.621,52355.9
"20946457","07/17/21 10:00:00 AM",22.717,52355.9
"20946457","07/17/21 10:15:00 AM",23.004,55111.5
"20946457","07/17/21 10:30:00 AM",23.292,55111.5
"20946457","07/17/21 10:45:00 AM",23.484,55111.5
"20946457","07/17/21 11:00:00 AM",23.581,57867
"20946457","07/17/21 11:15:00 AM",23.966,57867
"20946457","07/17/21 11:30:00 AM",24.158,57867
"20946457","07/17/21 11:45:00 AM",24.931,60622.6
"20946457","07/17/21 12:00:00 PM",24.835,60622.6
"20946457","07/17/21 12:15:00 PM",24.158,60622.6
"20946457","07/17/21 12:30:00 PM",23.677,60622.6
"20946457","07/17/21 12:45:00 PM",23.581,60622.6
"20946457","07/17/21 01:00:00 PM",24.062,60622.6
"20946457","07/17/21 01:15:00 PM",24.641,63378.2
"20946457","07/17/21 01:30:00 PM",25.416,63378.2
"20946457","07/17/21 01:45:00 PM",26,66133.8
"20946457","07/17/21 02:00:00 PM",26.488,66133.8
"20946457","07/17/21 02:15:00 PM",26.781,66133.8
"20946457","07/17/21 02:30:00 PM",26.977,66133.8
"20946457","07/17/21 02:45:00 PM",27.961,68889.3
"20946457","07/17/21 03:00:00 PM",28.655,68889.3
"20946457","07/17/21 03:15:00 PM",28.754,68889.3
"20946457","07/17/21 03:30:00 PM",28.258,68889.3
"20946457","07/17/21 03:45:00 PM",28.06,68889.3
"20946457","07/17/21 04:00:00 PM",29.053,71644.9
"20946457","07/17/21 04:15:00 PM",29.853,71644.9
"20946457","07/17/21 04:30:00 PM",30.457,74400.5
"20946457","07/17/21 04:45:00 PM",30.963,74400.5
"20946457","07/17/21 05:00:00 PM",31.37,74400.5
"20946457","07/17/21 05:15:00 PM",31.268,74400.5
"20946457","07/17/21 05:30:00 PM",30.76,74400.5
"20946457","07/17/21 05:45:00 PM",30.356,74400.5
"20946457","07/17/21 06:00:00 PM",29.953,74400.5
"20946457","07/17/21 06:15:00 PM",29.452,74400.5
"20946457","07/17/21 06:30:00 PM",28.953,74400.5
"20946457","07/17/21 06:45:00 PM",28.456,74400.5
"20946457","07/17/21 07:00:00 PM",27.468,74400.5
"20946457","07/17/21 07:15:00 PM",27.272,77156.1
"20946457","07/17/21 07:30:00 PM",26.683,77156.1
"20946457","07/17/21 07:45:00 PM",26.097,77156.1
"20946457","07/17/21 08:00:00 PM",25.513,77156.1
"20946457","07/17/21 08:15:00 PM",24.931,77156.1
"20946457","07/17/21 08:30:00 PM",24.545,77156.1
"20946457","07/17/21 08:45:00 PM",24.255,77156.1
"20946457","07/17/21 09:00:00 PM",23.966,77156.1
"20946457","07/17/21 09:15:00 PM",23.677,77156.1
"20946457","07/17/21 09:30:00 PM",23.484,77156.1
"20946457","07/17/21 09:45:00 PM",23.388,77156.1
"20946457","07/17/21 10:00:00 PM",23.196,77156.1
"20946457","07/17/21 10:15:00 PM",23.1,77156.1
"20946457","07/17/21 10:30:00 PM",22.908,77156.1
"20946457","07/17/21 10:45:00 PM",22.908,77156.1
"20946457","07/17/21 11:00:00 PM",23.1,77156.1
"20946457","07/17/21 11:15:00 PM",23.1,77156.1
"20946457","07/17/21 11:30:00 PM",22.812,77156.1
"20946457","07/17/21 11:45:00 PM",22.621,77156.1
"20946457","07/18/21 12:00:00 AM",22.525,77156.1
"20946457","07/18/21 12:15:00 AM",22.429,77156.1
"20946457","07/18/21 12:30:00 AM",22.238,77156.1
"20946457","07/18/21 12:45:00 AM",22.142,77156.1
"20946457","07/18/21 01:00:00 AM",22.142,77156.1
"20946457","07/18/21 01:15:00 AM",22.238,77156.1
