"logger","datetime","temperature","conductivity"
"21038939","07/16/21 05:00:00 PM",30.457,115734.1
"21038939","07/16/21 05:15:00 PM",30.255,104711.8
"21038939","07/16/21 05:30:00 PM",28.853,104711.8
"21038939","07/16/21 05:45:00 PM",28.159,104711.8
"21038939","07/16/21 06:00:00 PM",28.159,104711.8
"21038939","07/16/21 06:15:00 PM",27.567,104711.8
"21038939","07/16/21 06:30:00 PM",26.781,104711.8
"21038939","07/16/21 06:45:00 PM",26.195,99200.7
"21038939","07/16/21 07:00:00 PM",25.902,99200.7
"21038939","07/16/21 07:15:00 PM",25.708,99200.7
"21038939","07/16/21 07:30:00 PM",25.319,99200.7
"21038939","07/16/21 07:45:00 PM",24.641,99200.7
"21038939","07/16/21 08:00:00 PM",24.158,99200.7
"21038939","07/16/21 08:15:00 PM",23.773,99200.7
"21038939","07/16/21 08:30:00 PM",23.388,99200.7
"21038939","07/16/21 08:45:00 PM",23.004,99200.7
"21038939","07/16/21 09:00:00 PM",22.525,99200.7
"21038939","07/16/21 09:15:00 PM",22.333,99200.7
"21038939","07/16/21 09:30:00 PM",22.046,93689.5
"21038939","07/16/21 09:45:00 PM",21.951,93689.5
"21038939","07/16/21 10:00:00 PM",21.855,93689.5
"21038939","07/16/21 10:15:00 PM",21.855,49600.3
"21038939","07/16/21 10:30:00 PM",21.855,4133.4
"21038939","07/16/21 10:45:00 PM",21.76,3788.9
"21038939","07/16/21 11:00:00 PM",21.855,882.6
"21038939","07/16/21 11:15:00 PM",21.855,699.7
"21038939","07/16/21 11:30:00 PM",21.76,581.3
"21038939","07/16/21 11:45:00 PM",21.76,516.7
"21038939","07/17/21 12:00:00 AM",21.569,462.9
"21038939","07/17/21 12:15:00 AM",21.569,247.6
"21038939","07/17/21 12:30:00 AM",21.569,236.8
"21038939","07/17/21 12:45:00 AM",21.855,226
"21038939","07/17/21 01:00:00 AM",22.046,226
"21038939","07/17/21 01:15:00 AM",22.238,215.3
"21038939","07/17/21 01:30:00 AM",22.333,215.3
"21038939","07/17/21 01:45:00 AM",22.238,204.5
"21038939","07/17/21 02:00:00 AM",22.333,204.5
"21038939","07/17/21 02:15:00 AM",22.333,193.8
"21038939","07/17/21 02:30:00 AM",22.142,17911.2
"21038939","07/17/21 02:45:00 AM",21.187,16533.4
"21038939","07/17/21 03:00:00 AM",21.282,22044.6
"21038939","07/17/21 03:15:00 AM",21.473,37200.2
"21038939","07/17/21 03:30:00 AM",21.378,34444.7
"21038939","07/17/21 03:45:00 AM",21.378,39955.8
